generic_id,created_at,complaint_status_id,voteup_count,city_id,ward_id,category_id,sub_category_id,civic_agency_id,title,description,location
W017080C299324,"Sir estret lite jalti rahti h switch nhi Lage h   pole pr",3,1,9,1708,470,62,29,"7/12/17 10:30","Sir estret lite jalti rahti h switch nhi Lage h   pole pr","Rggi Campus, Jai Bhim Nagar, Meerut, Uttar Pradesh 250004, India"
W017690C299325,"Its a complaint from karam ali chowk near guzri bazar.so much garbage accumulated in our street infrnt of the houses.we have to suffer due to it.we cant wlk cmfrtbly cause of litter.please take some action against it as soon as possible.",3,0,9,1769,6,155,29,"7/12/17 10:33","Its a complaint from karam ali chowk near guzri bazar.so much gar...","Unnamed Road, Kotla Bazaar, Shohrab Gate, Meerut, Uttar Pradesh 250002, India"
W017360C299337,"मैं  बी335श्रद्धापुरी फेज2 मेरठ का निवासी हूँ। कालोनी के ब्लॉक बी व ब्लॉक सी के बीच में18मीटर चौड़ी सड़क है जिस पर सी ब्लॉक के निवासियों ने अतिक्रमण कर रखा है।कृपया अतिक्रमण हटवाया जाये।",3,0,9,1736,9,42,NULL,"7/12/17 11:05","मैं  बी335श्रद्धापुरी फेज2 मेरठ का निवासी हूँ। कालोनी के ब्लॉक बी...","Meerut Bypass Rd, Khadoli, Meerut, Uttar Pradesh 250002, India"
W017310C299338,"Rakshapuram k sector 3 mei ek bhi led Street light nahi lagi hai aj tak.jabki kai unapproved colonies mei lag gayi hai,kya fayda hum logo ko approved colonies mei rehne ka.jabki MDA ka VC yahi rehte hai tu yeh haal hai",9,1,9,1731,470,165,29,"7/12/17 11:11","Rakshapuram k sector 3 mei ek bhi led Street light nahi lagi hai...","Sector 1 Park, Rakshapuram, Meerut, Uttar Pradesh, India"
W017310C299340,"Plzzz rakshapuram sector 3 mei led Street lights lagwaye.yaha abhi tak nahi lagi hai .jabki yaha MDA k VC sahab ka b residence hai tu yeh haal hai.unapproved colonies mei lag gayi hai but yaha abhi tak nahi lagi",9,1,9,1731,470,165,29,"7/12/17 11:22","Plzzz rakshapuram sector 3 mei led Street lights lagwaye.yaha abh...","1/217, Rakshapuram, Meerut, Uttar Pradesh 250004, India"
W017280C299345,"Very bad road in new sarvodaya colony. Gali no 5 behind ITI",9,0,9,1728,15,67,29,"7/12/17 11:44","Very bad road in new sarvodaya colony. Gali no 5 behind ITI","New Sarvodaya Colony, Prabhat Nagar, Meerut, Uttar Pradesh, India"
W017240C299348,"कूड़ा नही उठाया जा रहा है, सफाई का अभाव है, नाली कूड़ा भरा है।।।",9,0,9,1724,6,155,29,"7/12/17 11:54","कूड़ा नही उठाया जा रहा है, सफाई का अभाव है, नाली कूड़ा भरा है।।।","413/3, Mangal Pandey Nagar, Ramgarhi, Meerut, Uttar Pradesh 250003, India"
W017440C299380,"Nali tuti hai mandir wali gali Begum bagh near new style tailor",3,0,9,1744,15,67,29,"7/12/17 13:28","Nali tuti hai mandir wali gali Begum bagh near new style tailor","Begum Bridge Rd, Begambagh, Meerut, Uttar Pradesh 250001, India"
W017830C299382,"On the main road of Vikas Puri Colony ( Ward no 72) everywhere garbage is spreading and all sewage water is out of drains as sweepers are not working properly and their Supervisor Dilshad never listen or visit the shabby condition of the colony",3,1,9,1783,6,155,29,"7/12/17 13:42","On the main road of Vikas Puri Colony ( Ward no 72) everywhere ga...","37, Vikas Puri, Meerut, Uttar Pradesh 250002, India"
W017550C299388,"There are vacant plots in front of and back side of my house, at 88/22, sardhana house, chetanya puram, Meerut, the garbage was piled up on that plots, we are afraid that there may be attack of any deadly disease kindly look into this and do the needful at the earliest,
thank you",9,0,9,1755,6,155,29,"7/12/17 14:10","There are vacant plots in front of and back side of my house, at...","57-A, Kalyan, Meerut, Uttar Pradesh 250002, India"
W017450C299396,"Shastri nagar sector 12 me avved dairy chaal rahi naale Ke pass or glass me design bannaya ja raha hai tezaab daal kar sadak par, mda approved hone Ke baad bhi ya bura haal h",3,0,9,1745,6,155,29,"7/12/17 14:25","Shastri nagar sector 12 me avved dairy chaal rahi naale Ke pass o...","328/11, Gandhi Market, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
W017400C299402,"Respected sir, /Madam , I would like to bring to your kind notice that drainage work was done in our area ward 45 Jagriti vihar sector two , as the drains nali is in function but to my dismay the main line in which it falls is totally blocked so all the drains are water filled and full of garbage which is also giving birth to water born disease like dengu, viral etc, so I request you to send someone responsible for cleaning the drains so that the colony become clean , I again request you to please do the needful.
thanks 
Shobhit
127, sector 2 Jagriti vihar
Meerut",9,0,9,1740,6,155,29,"7/12/17 14:45","Respected sir, /Madam , I would like to bring to your kind notice...","Meerut, Uttar Pradesh, India"
W017430C299430,"नया वार्ड 53 पुराना वार्ड संख्या 47 के सेक्टर 2 के तिरंगा चौक पर लगी LED लाइट हाईमास्ट की दो जल रही है दो बंद है आवास विकास चौराहा LED लाइट हाईमास्ट एक बंद है सेक्टर 2 पंजाब नेशनल बैंक के निकट गली के कोने की दो LED लाइट बंद है चार बार शिकायत करने के बावजूद आज तक ठीक नहीं हुई है टोल फ्री नंबर पर शिकायत की जा चुकी है",9,0,9,1743,470,165,29,"7/12/17 16:57","नया वार्ड 53 पुराना वार्ड संख्या 47 के सेक्टर 2 के तिरंगा चौक पर...","1109/2, Sector 2, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
W017840C299438,"Meerut me traffic rules ka koi palan nahi krta h jiksi wajah se kisi na kisi ko chot lagti rehti h 
meri higher authority se nivedan h krpiya iske liye sakht se sakht kadam uthaye .... dhanywaad",9,4,9,1784,9,42,NULL,"7/12/17 17:35","Meerut me traffic rules ka koi palan nahi krta h jiksi wajah se k...","20/2, Rohta Rd, Aurang Shahpur, Nai Basti, Fazalpur, Meerut, Uttar Pradesh 250002, India"
W017280C299443,"मान्यवर न्यु सर्वोदय कालोनी निकट डेरी फार्म के पास नाली टुटी हुई है जिस कारण नाली का पानी सडक पर आ जाता है",9,0,9,1728,15,67,29,"7/12/17 17:41","मान्यवर न्यु सर्वोदय कालोनी निकट डेरी फार्म के पास नाली टुटी हुई...","Manish Gupta Mathematics, New Sarvodaya Colony, न्यु सर्वोदय कालोनी, Prabhat Nagar, Meerut, Uttar Pradesh, India"
W017240C299451,"Nalah in front of my house has been damaged since 8 months in spite of several complaint no action has been taken till date kindly look this matter.THANKS",1,0,9,1724,9,42,NULL,"7/12/17 17:59","Nalah in front of my house has been damaged since 8 months in spi...",Location
W017440C299453,"Street light continues to light day n night ,though I have given a switch below the pole,but it does not work. please get it connected with light. DrS C Baranwal, 728 P L Sharma Road ,near Hindu press ,Meerut.",9,0,9,1744,470,165,29,"7/12/17 18:09","Street light continues to light day n night ,though I have given...","Pl Sharma Rd, Begambagh, Meerut, Uttar Pradesh 250001, India"
W017400C299455,"Koi safai karmchari nahi aata,sector 2,jagriti vihar,Meerut m",3,2,9,1740,6,155,29,"7/12/17 18:21","Koi safai karmchari nahi aata,sector 2,jagriti vihar,Meerut m","Meerut, Uttar Pradesh, India"
W017340C299461,"Partapur vard 26 baraj vhair calone ma kuda kchra v gandaye ka abar ha",9,0,9,1734,6,155,29,"7/12/17 19:37","Partapur vard 26 baraj vhair calone ma kuda kchra v gandaye ka ab...","L-579, Shastri Nagar, Meerut, Uttar Pradesh 250001, India"
W017400C299464,"Not workjng",3,1,9,1740,6,155,29,"7/12/17 19:54","Not workjng","Meerut, Uttar Pradesh, India"
W017080C299474,"के ल इंटरनेशनल स्कूल जागृति विहार से सोमदत्त सिटी तक स्ट्रीट लाइट नही जल रही है। इस रोड के दोनों तरफ बहुत ही ज्यादा झाड़ी है। उचित कारवाई करें",9,2,9,1708,470,165,29,"7/12/17 20:55","के ल इंटरनेशनल स्कूल जागृति विहार से सोमदत्त सिटी तक स्ट्रीट लाइट...","Raj Vans Vihar Rd, Somdutt Vihar Colony, Jagrati Vihar, Meerut, Uttar Pradesh 250004, India"
W017710C299477,"Ward 68 m pene ka whater  ganda a  rha h",9,0,9,1771,23,182,29,"7/12/17 21:52","Ward 68 m pene ka whater  ganda a  rha h","Delhi Rd, Kesharganj, Maqbara Diggi, Meerut, Uttar Pradesh 250002, India"
W017710C299478,"Ward 68 m whater ganda aa rha h 1 week se",9,2,9,1771,23,182,29,"7/12/17 21:58","Ward 68 m whater ganda aa rha h 1 week se","Delhi Rd, Kesharganj, Maqbara Diggi, Meerut, Uttar Pradesh 250002, India"
W017310C299479,"Lifting of malwa",9,1,9,1731,6,155,29,"7/12/17 21:58","Lifting of malwa","Jg-48/3, J-Pocket, Ganga Nagar, Meerut, Uttar Pradesh 250001, India"
W017430C299537,"Dear sir,

This is regarding the street light opposite our house. Everytime this street light is repaired or replaced, it stops working after just 3-4 days. So please get it repaired and kindly ensure that it stays so.
Regards
Anupam
C-16, Vaishali Colony, Garh Road, Meerut City.",9,2,9,1743,9,42,NULL,"8/12/17 9:25","Dear sir,

This is regarding the street light opposite our house....","C-17/1, New Nehru Nagar, Vaishali Colony, Panchsheel Colony, Meerut, Uttar Pradesh 250003, India"
W017080C299545,"No street light from KL International school to Somdutt City Block A, kindly Request that install new street light as soon as possible",9,2,9,1708,470,165,29,"8/12/17 9:57","No street light from KL International school to Somdutt City Bloc...","Somdutt City B Block, Meerut, Uttar Pradesh, India"
W017310C299593,"Infront of yashoda kunj.... garbage collected in naala....pls take action to clean it",9,1,9,1731,6,155,29,"8/12/17 12:33","Infront of yashoda kunj.... garbage collected in naala....pls tak...","Yashoda Kunj, Meerut, Uttar Pradesh, India"
W017290C299596,"माननीय  हमारे गाँव के रोड कच्चे है   कताई  मिल  की बराबर से दो किलोमीटर  का है कश्यप कालोनी परतापुर",9,1,9,1729,15,67,29,"8/12/17 12:51","माननीय  हमारे गाँव के रोड कच्चे है   कताई  मिल  की बराबर से दो कि...","Kashyap Colony Road, Shaulana, Uttar Pradesh 250205, India"
W017410C299597,"Delhi road near jain dhram cats near mankind office
this road not proper repair which havey traffic .",9,1,9,1741,15,67,29,"8/12/17 12:57","Delhi road near jain dhram cats near mankind office
this road not...","Manglik Marbles, Delhi Rd, Madhavpuram, Meerut, Uttar Pradesh 250002, India"
